,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
1701,45.0,0.0,19.0,0.0,14.5,0.5,0
1702,45.0,0.0,18.0,0.0,14.25,0.83,0
1703,45.0,0.0,18.25,0.43,14.5,0.87,0
1704,45.0,0.0,18.0,0.0,14.67,0.47,0
1600,34.33,4.19,19.33,1.25,18.0,3.67,1
1601,36.0,1.87,12.0,2.12,13.5,3.35,1
1602,42.0,0.82,15.67,0.47,13.67,3.68,1
1603,42.0,0.0,13.33,5.44,19.0,3.56,1
1604,37.5,2.06,20.25,4.92,17.5,3.91,1
1705,45.0,0.0,18.0,0.0,15.0,0.0,0
1706,45.0,0.0,18.0,0.0,15.67,0.47,0
1707,45.0,0.0,18.0,0.0,15.25,0.43,0
1708,45.0,0.0,18.0,0.0,15.25,0.43,0
1709,45.0,0.0,18.0,0.0,15.0,0.0,0
1710,45.0,0.0,18.0,0.0,15.25,0.43,0
1711,45.0,0.0,18.0,0.0,15.0,0.0,0
1712,45.0,0.0,18.0,0.0,15.0,0.0,0
1713,45.0,0.0,18.25,0.43,15.0,0.71,0
1714,45.0,0.0,18.5,0.5,15.0,0.71,0
1605,35.5,2.87,17.0,4.64,13.25,5.85,1
1606,32.25,6.83,11.25,5.76,14.25,3.34,1
1607,40.25,1.3,14.75,2.77,10.0,6.16,1
1608,40.0,1.41,12.5,4.56,13.5,6.26,1
1609,36.25,2.17,20.33,3.77,19.0,0.82,1
1610,31.5,5.32,21.0,1.63,14.33,4.92,1
1611,33.5,2.87,16.5,4.03,14.5,2.69,1
1612,40.67,1.25,14.0,1.41,16.0,4.32,1
1613,39.25,3.56,10.25,3.03,18.75,2.86,1
1614,35.0,3.56,18.0,3.67,21.67,2.05,1
1715,45.0,0.0,18.0,0.0,15.25,0.83,0
1716,45.0,0.0,18.0,0.0,15.5,0.87,0
1717,45.0,0.0,18.0,0.0,15.33,0.47,0
1718,45.0,0.0,18.0,0.0,15.25,0.43,0
1719,45.0,0.0,18.0,0.0,15.75,0.83,0
1720,45.0,0.0,18.0,0.0,14.5,0.5,0
1721,45.0,0.0,18.0,0.0,14.5,0.5,0
1722,45.0,0.0,18.0,0.0,14.0,1.0,0
1723,45.0,0.0,18.0,0.0,14.0,1.41,0
1724,45.0,0.0,17.0,1.22,10.5,1.5,0
1615,31.75,1.3,19.33,1.7,15.67,4.11,1
1616,30.25,4.44,15.0,3.67,15.0,0.0,1
1617,34.67,2.36,13.0,4.32,12.0,3.54,1
1618,41.5,1.8,19.75,1.09,14.0,2.74,1
1619,36.75,3.34,21.5,1.5,19.75,2.68,1
1725,45.0,0.0,10.67,2.05,17.0,2.83,0
1726,45.0,0.0,14.25,1.79,19.0,2.45,0
1727,44.67,0.47,14.0,1.41,13.0,1.73,0
1728,40.75,2.95,11.5,0.87,15.5,1.12,0
1729,38.0,1.22,12.75,0.83,14.25,1.48,0
1730,40.75,0.83,15.25,0.43,18.75,1.09,0
1731,42.25,0.43,13.0,1.41,17.33,1.7,0
1732,43.75,0.43,7.25,3.03,10.0,0.71,0
1733,45.0,0.0,18.0,1.87,5.5,2.69,0
1734,45.0,0.0,18.75,0.43,15.67,2.49,0
1620,34.25,5.12,14.25,4.49,17.75,4.82,1
1621,35.5,2.06,11.0,3.08,12.5,6.54,1
1622,40.25,1.3,14.0,4.64,17.5,1.66,1
1623,38.0,2.45,16.0,2.83,15.0,3.74,1
1624,34.5,1.66,19.25,2.68,19.0,3.67,1
1735,43.0,1.0,10.25,2.28,19.75,1.3,0
1736,38.5,0.87,7.5,0.87,18.0,0.0,0
1737,37.67,0.94,3.0,1.63,19.25,1.09,0
1738,38.75,0.43,11.25,7.5,20.75,0.43,0
1739,39.0,0.0,20.5,0.87,13.0,2.94,0
1625,32.25,5.36,11.5,2.29,18.25,0.43,1
1626,34.33,2.36,7.67,5.19,7.0,6.0,1
1627,41.25,1.79,17.25,3.56,14.25,5.89,1
1628,38.5,1.8,15.75,4.44,21.75,1.92,1
1629,33.67,1.7,16.67,1.89,20.0,3.54,1
1630,30.25,7.95,12.0,1.63,12.67,1.25,1
1631,35.0,3.16,12.25,3.63,12.75,1.3,1
1632,41.5,1.12,17.75,4.71,12.0,1.87,1
1633,35.25,4.44,15.0,7.26,18.0,3.27,1
1634,32.25,2.49,15.25,3.77,10.5,4.5,1
1740,40.5,0.5,14.33,2.87,7.5,0.5,0
1741,38.5,1.5,14.25,1.3,14.67,2.49,0
1742,33.75,1.3,15.0,0.0,18.5,0.87,0
1743,37.75,1.3,15.0,0.0,19.67,0.47,0
1744,41.25,0.83,13.33,0.47,15.0,2.45,0
1635,31.67,3.09,14.0,4.18,15.0,2.45,1
1636,41.0,1.63,13.67,2.87,16.67,2.36,1
1637,40.0,4.06,16.0,5.1,16.25,4.02,1
1638,34.0,2.74,21.5,0.87,13.75,2.38,1
1639,29.75,9.65,17.33,3.77,13.0,3.74,1
1640,36.0,0.0,5.5,0.5,14.0,2.94,1
1641,40.75,1.92,17.75,1.79,13.0,6.68,1
1642,36.25,4.92,15.0,1.22,15.5,3.84,1
1643,34.0,1.41,18.33,1.7,12.75,1.48,1
1644,34.5,4.5,13.5,1.12,12.75,3.34,1
1645,35.25,4.26,13.33,4.64,13.5,1.66,1
1646,41.0,1.22,17.5,1.12,16.25,4.15,1
1647,38.25,2.28,13.5,4.5,17.0,3.74,1
1648,34.0,2.74,20.75,1.64,14.25,2.95,1
1649,30.25,4.32,11.5,5.41,14.0,2.94,1
1650,35.0,3.0,9.25,4.6,14.25,3.27,1
1651,41.75,2.17,15.5,2.29,17.67,0.47,1
1652,35.75,4.55,16.0,2.16,21.33,2.49,1
1653,33.0,0.0,11.33,0.94,12.75,6.53,1
1654,33.0,5.89,13.75,4.02,17.0,1.41,1
1745,42.5,0.5,9.67,3.3,17.0,0.82,0
1746,43.67,0.47,17.5,1.66,10.33,4.64,0
1747,42.5,0.5,20.5,0.5,3.0,1.41,0
1748,42.25,0.43,21.0,0.0,4.75,1.3,0
1749,42.33,0.47,20.33,0.47,8.25,2.49,0
1750,42.75,0.43,20.0,0.0,9.0,1.22,0
1751,43.25,0.43,19.75,0.43,7.0,1.22,0
1752,43.5,0.5,19.75,0.43,6.0,0.0,0
1753,43.75,0.43,19.25,0.43,5.0,0.71,0
1754,43.5,0.5,19.0,0.0,4.33,0.47,0
1655,32.75,3.7,12.0,4.74,17.75,5.63,1
1656,40.33,1.25,16.0,2.83,15.0,4.74,1
1657,39.75,5.76,17.75,2.17,17.25,6.06,1
1658,35.25,1.3,13.0,1.87,15.25,5.49,1
1659,31.5,4.72,15.0,3.08,16.25,1.3,1
1660,31.25,3.27,13.0,2.45,16.0,5.48,1
1661,39.25,2.05,15.75,2.28,16.0,4.06,1
1662,40.0,2.55,17.33,5.91,18.0,6.38,1
1663,32.0,1.22,15.75,2.28,17.75,7.5,1
1664,32.75,4.26,14.25,4.44,11.33,4.78,1
1755,43.75,0.43,19.0,0.0,6.25,0.83,0
1756,44.0,1.0,19.67,0.47,8.33,0.47,0
1757,43.75,0.43,20.25,0.43,8.0,1.0,0
1758,43.5,0.5,19.75,0.43,8.25,0.83,0
1759,44.67,0.47,19.0,0.0,8.0,0.82,0
1665,35.5,3.28,13.0,1.41,20.33,3.86,1
1666,41.0,2.12,18.5,0.87,17.5,5.12,1
1667,35.25,4.26,16.75,5.31,20.0,3.67,1
1668,34.5,1.5,15.0,3.67,13.5,1.5,1
1669,33.33,6.8,15.0,5.72,10.33,3.4,1
1670,35.5,2.18,15.0,2.45,20.33,3.3,1
1671,40.0,2.35,10.5,4.03,16.5,2.6,1
1672,36.75,3.27,10.75,5.31,19.25,1.79,1
1673,32.5,2.29,15.25,1.64,15.5,4.09,1
1674,38.67,2.05,15.0,0.82,16.0,3.08,1
1675,37.75,2.38,13.0,2.74,19.25,1.3,1
1676,38.25,5.63,17.33,2.62,17.67,1.89,1
1677,35.25,1.92,16.5,1.12,16.25,3.56,1
1678,33.25,3.49,9.0,4.9,17.0,3.27,1
1679,35.75,1.79,15.0,1.0,15.75,2.49,1
1680,40.67,1.25,12.0,3.56,15.5,6.5,1
1681,41.75,1.79,15.0,3.56,9.33,8.5,1
1682,28.67,4.19,11.67,1.25,18.75,4.32,1
1683,35.25,2.49,18.0,4.06,17.25,2.59,1
1684,30.0,8.6,14.25,2.49,17.75,4.55,1
1685,37.25,1.64,11.67,2.36,14.5,3.91,1
1686,40.75,1.64,14.0,8.03,15.5,3.91,1
1687,30.75,5.4,15.0,2.74,20.0,4.53,1
1688,36.0,1.87,15.33,3.77,12.75,3.96,1
1689,31.25,6.5,14.0,2.74,12.75,6.42,1
1760,44.0,1.0,18.75,0.43,5.75,0.83,0
1761,44.0,0.71,18.75,0.43,9.33,0.47,0
1762,43.33,0.47,19.0,0.0,7.5,1.12,0
1763,44.25,0.43,19.5,0.5,8.0,0.82,0
1764,43.75,0.43,19.25,0.43,8.75,0.43,0
1765,43.75,0.43,19.25,0.43,9.5,0.5,0
1766,43.75,0.83,19.0,0.0,10.25,1.09,0
1767,44.25,0.43,19.0,0.0,9.33,0.47,0
1768,44.5,0.5,19.5,0.5,10.0,1.22,0
1769,45.0,0.0,19.75,0.43,9.0,0.0,0
1770,44.67,0.47,19.33,0.47,9.0,0.82,0
1771,45.0,0.0,18.25,0.43,7.75,0.43,0
1772,45.0,0.0,18.25,0.43,7.0,0.71,0
1773,45.0,0.0,18.75,0.43,8.25,0.83,0
1774,44.75,0.43,18.75,0.83,9.25,1.09,0
1775,43.5,1.12,19.0,0.0,8.75,0.43,0
1776,42.0,0.0,18.75,0.43,4.5,2.69,0
1777,41.5,0.87,18.75,0.43,4.25,1.3,0
1778,41.75,0.43,18.5,0.5,5.67,0.47,0
1779,43.25,0.83,18.25,0.43,6.0,1.87,0
1780,45.0,0.0,18.0,0.0,7.5,0.5,0
1781,45.0,0.0,18.0,0.0,6.67,1.25,0
1782,45.0,0.0,18.25,0.43,4.67,1.25,0
1783,45.0,0.0,18.5,0.5,4.67,0.94,0
1784,45.0,0.0,19.0,0.0,6.33,0.47,0
1690,37.75,1.3,19.5,1.5,15.33,2.87,1
1691,42.25,2.38,15.75,3.11,17.25,4.32,1
1692,34.33,1.89,20.25,1.3,21.0,3.27,1
1693,36.0,0.0,13.75,1.3,12.75,3.77,1
1694,33.75,5.8,13.75,4.66,12.33,2.62,1
1785,45.0,0.0,19.0,0.71,6.25,0.43,0
1786,45.0,0.0,18.0,0.0,5.75,0.43,0
1787,45.0,0.0,18.0,0.0,2.5,0.5,0
1788,45.0,0.0,18.0,0.0,2.75,2.05,0
1789,45.0,0.0,18.25,0.43,3.67,0.94,0
1790,45.0,0.0,18.25,0.43,7.67,0.94,0
1791,45.0,0.0,18.0,0.0,8.5,1.12,0
1792,45.0,0.0,18.0,0.0,11.0,1.63,0
1793,44.75,0.43,18.5,0.5,11.0,0.0,0
1794,44.33,0.47,20.0,0.0,12.0,0.0,0
1795,43.0,0.71,19.25,0.43,11.0,1.22,0
1796,42.33,0.47,18.67,0.47,6.25,1.48,0
1797,42.25,0.43,20.0,0.71,6.75,1.3,0
1798,42.0,0.0,18.5,0.5,9.5,0.87,0
1799,43.5,0.5,18.0,0.0,11.0,0.82,0
1695,37.5,1.5,11.25,4.92,13.5,6.18,1
1696,39.6,2.58,16.0,3.27,15.6,5.75,1
1697,33.33,3.77,18.5,2.69,21.0,6.38,1
1698,33.75,2.28,12.5,4.33,12.0,1.87,1
1699,31.5,7.23,15.75,3.27,14.25,2.49,1
1700,39.8,1.94,16.33,4.64,18.0,4.24,1
1701,44.0,1.22,10.5,6.1,18.5,3.64,1
1702,35.25,4.44,17.75,3.49,22.75,1.3,1
1703,32.33,3.3,14.5,3.91,12.33,6.6,1
1704,36.0,6.48,16.67,1.89,18.25,4.02,1
1800,45.0,0.0,17.25,0.43,11.0,1.0,0
1801,44.5,0.5,17.0,0.0,11.0,0.71,0
1802,44.5,0.5,18.0,0.0,11.0,1.0,0
1803,44.75,0.43,18.0,0.0,11.75,0.43,0
1804,45.0,0.0,16.33,0.47,11.67,0.47,0
1805,45.0,0.0,17.25,0.43,14.75,0.43,0
1806,45.0,0.0,17.75,0.43,13.25,1.09,0
1807,45.0,0.0,18.0,0.0,12.33,0.47,0
1808,45.0,0.0,18.0,0.0,12.0,0.0,0
1809,45.33,0.47,18.0,0.0,12.67,0.94,0
1705,32.75,6.83,13.0,1.22,13.25,3.03,1
1706,40.75,1.79,12.25,3.77,16.75,7.4,1
1707,38.75,2.77,15.25,2.59,16.75,4.26,1
1708,34.0,2.12,10.33,1.25,12.33,6.02,1
1709,30.75,4.97,12.0,3.0,17.25,3.56,1
1810,45.0,0.0,18.25,0.43,3.67,2.49,0
1811,44.25,0.83,18.5,0.5,7.0,0.0,0
1812,43.5,0.5,18.25,0.43,7.75,2.17,0
1813,42.75,0.83,18.0,0.0,9.75,2.49,0
1814,42.25,0.43,18.0,0.0,11.25,1.09,0
1815,41.5,0.87,18.0,0.0,9.75,2.28,0
1816,39.25,1.79,18.5,0.87,8.0,2.45,0
1817,39.0,0.71,17.75,1.64,14.5,1.5,0
1818,42.75,0.83,9.25,1.79,15.25,0.43,0
1819,45.0,0.0,11.33,0.47,13.0,0.82,0
1820,46.67,0.47,12.0,0.0,11.67,0.47,0
1821,46.5,0.5,12.75,0.83,12.75,2.17,0
1822,44.0,1.41,9.0,0.0,17.5,1.5,0
1823,39.5,1.8,16.0,2.35,14.5,3.91,0
1824,42.0,0.0,18.25,0.43,5.0,4.06,0
1710,34.5,3.5,9.67,4.03,12.0,4.32,1
1711,41.5,0.87,13.75,1.79,15.25,7.82,1
1712,41.67,0.47,16.67,3.09,11.25,6.18,1
1713,35.0,2.16,16.33,3.09,14.0,3.39,1
1714,32.75,5.21,17.5,2.06,13.5,3.64,1
1715,33.5,5.41,13.75,2.77,15.25,4.71,1
1716,38.67,1.25,12.0,2.45,16.5,2.6,1
1717,38.25,4.92,17.0,3.74,9.33,5.44,1
1718,32.25,1.3,15.25,1.79,17.25,0.83,1
1719,30.75,12.28,15.5,3.2,18.25,3.9,1
1720,34.5,4.5,11.67,0.47,17.5,0.87,1
1721,39.25,2.05,10.75,3.77,7.5,5.55,1
1722,41.67,0.47,11.75,1.79,18.33,0.47,1
1723,41.0,1.73,16.25,1.79,13.0,2.55,1
1724,36.5,0.87,14.25,3.9,16.25,1.48,1
1725,37.0,4.06,15.0,2.12,20.75,2.77,1
1726,28.67,5.73,13.5,1.5,19.25,1.3,1
1727,38.5,1.5,14.33,1.7,13.0,2.83,1
1728,43.0,1.58,11.25,4.82,13.25,4.15,1
1729,37.67,1.25,13.67,1.89,15.33,3.3,1
1825,44.0,0.71,18.0,0.0,10.67,1.25,0
1826,43.25,0.83,18.0,0.0,11.0,1.0,0
1827,42.75,0.83,18.0,0.0,9.0,0.71,0
1828,42.25,0.43,18.0,0.0,7.67,0.94,0
1829,42.67,0.94,18.0,0.0,11.0,0.82,0
1730,32.5,4.27,15.5,4.5,15.5,3.77,1
1731,34.25,4.26,9.5,2.87,18.67,1.7,1
1732,41.25,2.59,10.67,1.89,14.33,4.78,1
1733,39.25,7.15,11.67,3.68,15.67,2.62,1
1734,33.0,2.0,13.0,2.0,20.0,3.74,1
1830,44.33,0.47,18.0,0.0,12.0,0.0,0
1831,44.33,0.47,17.0,0.0,12.5,0.87,0
1832,44.25,0.43,17.0,0.0,10.33,1.25,0
1833,43.5,0.5,18.25,0.43,11.67,0.47,0
1834,42.5,0.5,20.0,0.71,9.0,0.71,0
1835,43.25,0.83,20.75,0.43,8.0,0.71,0
1836,43.5,0.5,20.25,0.43,8.5,1.5,0
1837,44.25,0.43,20.5,0.5,10.75,1.3,0
1838,44.25,0.83,20.33,0.47,10.33,1.25,0
1839,43.5,0.5,20.5,0.5,10.5,0.87,0
1840,44.0,0.82,21.0,0.0,9.0,0.0,0
1841,43.5,0.5,21.0,0.0,8.75,1.09,0
1842,43.5,0.5,21.0,0.0,11.75,0.43,0
1843,43.67,1.0,20.75,0.43,12.0,0.0,0
1844,44.33,0.47,19.33,0.47,11.25,0.83,0
1845,45.0,0.0,18.75,0.43,10.75,0.83,0
1846,45.0,0.0,19.5,0.5,11.75,0.43,0
1847,45.0,0.0,19.5,0.5,11.75,0.43,0
1848,45.0,0.0,18.5,0.5,12.5,1.5,0
1849,45.0,0.0,18.25,0.43,13.0,1.0,0
1850,45.0,0.0,18.0,0.0,13.0,1.0,0
1851,45.0,0.0,18.0,0.0,12.75,0.83,0
1852,45.0,0.0,18.25,0.43,13.0,1.0,0
1853,45.0,0.0,18.0,0.0,12.75,0.43,0
1854,45.0,0.0,18.25,0.43,12.25,0.43,0
1735,33.8,3.31,14.8,4.66,18.75,2.28,1
1736,36.0,0.0,8.0,2.94,20.67,2.05,1
1737,38.0,2.35,13.33,4.5,18.33,5.91,1
1738,41.75,1.79,16.25,2.86,17.0,6.16,1
1739,37.0,1.22,10.5,3.2,14.75,5.63,1
1855,45.0,0.0,18.5,0.5,12.25,0.43,0
1856,45.0,0.0,18.5,0.5,12.75,0.83,0
1857,45.0,0.0,18.75,0.43,12.5,0.87,0
1858,45.0,0.0,18.5,0.5,12.25,0.43,0
1859,45.0,0.0,18.0,0.0,10.75,1.3,0
1740,34.5,3.84,13.75,3.96,17.0,5.83,1
1741,31.5,7.23,11.0,1.0,14.75,5.93,1
1742,38.25,1.3,11.33,3.77,14.5,4.72,1
1743,40.5,2.06,17.0,1.41,16.0,1.41,1
1744,35.33,1.7,17.33,1.7,18.67,7.54,1
1860,45.0,0.0,18.25,0.43,12.25,0.83,0
1861,45.0,0.0,18.67,0.47,12.0,0.0,0
1862,45.0,0.0,18.5,0.5,12.67,0.94,0
1863,45.0,0.0,19.0,0.0,12.5,0.5,0
1864,45.0,0.0,19.0,0.0,12.25,0.43,0
1865,45.0,0.0,18.67,0.47,12.5,0.5,0
1866,45.0,0.0,18.25,0.43,12.5,0.5,0
1867,45.0,0.0,19.5,0.5,12.0,0.0,0
1868,45.0,0.0,19.0,0.0,11.5,0.5,0
1869,45.0,0.0,18.75,0.43,11.75,0.43,0
1870,45.0,0.0,18.5,0.5,11.5,0.5,0
1871,45.0,0.0,18.25,0.43,11.5,0.87,0
1872,45.0,0.0,18.25,0.43,12.25,0.43,0
1873,45.0,0.0,18.67,0.47,12.0,0.71,0
1874,45.0,0.0,18.67,0.47,12.0,0.0,0
1745,30.75,7.5,17.0,2.12,16.0,3.61,1
1746,34.67,3.4,12.67,3.3,13.0,1.41,1
1747,37.75,1.3,13.0,3.39,18.0,0.71,1
1748,40.25,2.05,18.25,1.3,9.25,5.72,1
1749,36.0,2.45,18.0,2.45,16.25,3.77,1
1750,36.75,1.3,14.75,5.36,17.25,1.48,1
1751,33.25,4.97,9.0,2.12,15.75,3.27,1
1752,36.25,2.86,10.0,4.06,15.75,2.86,1
1753,41.75,1.48,13.0,4.55,15.0,3.56,1
1754,34.0,6.16,15.75,2.49,19.0,2.94,1
1875,45.0,0.0,18.5,0.5,11.25,0.83,0
1876,45.0,0.0,18.75,0.43,11.0,0.82,0
1877,45.0,0.0,18.0,0.0,10.75,0.83,0
1878,44.67,0.47,18.0,0.0,11.0,1.22,0
1879,44.5,0.5,18.25,0.43,12.0,0.71,0
1755,33.75,1.3,18.25,3.27,16.75,1.3,1
1756,32.0,7.31,15.5,1.5,18.25,1.79,1
1757,36.25,2.17,15.0,4.3,18.75,2.49,1
1758,42.33,0.47,9.33,4.5,16.5,4.5,1
1759,41.25,3.27,15.75,0.83,19.75,3.03,1
1760,35.25,2.86,20.25,3.11,16.0,5.1,1
1761,31.5,3.35,15.25,4.87,12.5,4.5,1
1762,34.0,2.74,12.25,1.92,15.0,2.45,1
1763,38.0,4.69,12.5,3.2,15.25,0.43,1
1764,42.25,0.43,16.75,2.95,11.75,5.8,1
1880,44.5,0.5,18.0,0.0,11.5,0.5,0
1881,45.0,0.0,18.5,0.5,12.0,0.0,0
1882,45.0,0.0,18.25,0.43,12.25,0.43,0
1883,45.0,0.0,18.0,0.0,12.5,0.5,0
1884,45.0,0.0,17.75,0.43,12.25,0.43,0
1765,36.25,3.27,15.33,1.25,12.67,7.93,1
1766,33.0,2.12,14.33,3.86,21.0,0.0,1
1767,34.0,1.41,12.75,1.92,11.67,4.19,1
1768,30.67,5.73,10.67,6.13,15.5,2.29,1
1769,42.25,1.09,10.75,2.28,12.75,8.61,1
1885,45.0,0.0,17.5,0.5,13.0,1.22,0
1886,45.0,0.0,18.0,0.0,13.0,1.0,0
1887,45.0,0.0,18.0,0.0,13.67,0.47,0
1888,45.0,0.0,18.67,0.47,12.0,0.0,0
1889,45.0,0.0,18.5,0.5,12.0,0.0,0
1770,40.5,2.69,14.0,3.74,11.5,2.87,1
1771,33.75,3.03,18.33,0.47,14.33,1.7,1
1772,33.0,2.12,14.75,0.43,8.33,4.03,1
1773,33.5,2.87,16.0,2.94,13.5,1.5,1
1774,42.25,1.79,13.5,1.12,18.25,1.79,1
1775,39.0,7.04,17.0,2.94,19.25,5.97,1
1776,32.0,0.71,9.75,4.97,17.5,1.12,1
1777,31.0,5.89,14.67,4.11,18.25,1.09,1
1778,33.25,2.17,9.67,3.3,16.25,5.12,1
1779,39.33,2.05,11.5,1.5,16.25,2.86,1
1780,42.0,0.71,14.25,2.49,17.5,3.84,1
1781,36.25,1.64,15.5,2.87,19.0,3.67,1
1782,35.0,1.73,15.67,4.11,14.0,2.83,1
1783,33.5,4.15,12.33,3.09,11.5,4.39,1
1784,38.5,1.5,9.0,0.82,13.67,1.25,1
1890,45.5,0.5,19.25,0.43,12.0,0.0,0
1891,45.67,0.47,20.0,0.0,13.0,0.82,0
1892,45.0,0.0,19.75,0.43,11.67,1.25,0
1893,45.0,0.0,19.25,0.43,12.0,0.71,0
1894,45.0,0.0,19.33,0.47,13.25,1.3,0
1895,45.0,0.0,19.0,0.0,13.25,0.83,0
1896,45.0,0.0,18.6,0.49,12.5,0.5,0
1897,45.0,0.0,18.33,0.47,13.25,0.83,0
1898,45.0,0.0,18.5,0.5,14.67,0.47,0
1899,45.0,0.0,18.0,0.0,13.75,1.09,0
1785,41.0,1.41,14.67,3.77,18.75,1.92,1
1786,34.0,2.83,17.67,0.47,18.75,4.82,1
1787,32.5,0.87,17.0,5.34,13.5,3.84,1
1788,32.0,7.87,15.0,2.94,16.0,2.35,1
1789,35.5,1.5,11.25,3.27,11.0,5.48,1
1900,45.0,0.0,18.0,0.0,14.25,0.83,0
1901,45.0,0.0,18.5,0.5,14.0,1.0,0
1902,45.0,0.0,19.0,0.0,11.75,0.43,0
1903,44.75,0.43,18.75,0.43,12.0,0.0,0
1904,44.5,0.5,18.5,0.5,11.5,0.5,0
1790,40.75,1.64,14.0,2.94,15.25,4.02,1
1791,35.0,3.39,15.5,1.8,18.5,5.12,1
1792,32.25,2.86,14.75,7.4,16.5,0.87,1
1793,30.75,5.76,15.25,2.05,12.0,2.12,1
1794,35.75,1.79,11.33,4.5,15.25,2.68,1
1905,45.0,0.0,19.0,0.71,12.75,1.48,0
1906,45.0,0.0,19.5,0.5,14.25,0.83,0
1907,45.0,0.0,19.25,0.43,13.5,1.12,0
1908,45.0,0.0,19.0,0.0,14.5,0.87,0
1909,45.0,0.0,20.5,0.5,12.33,0.47,0
1795,41.0,0.0,11.33,1.7,19.5,4.5,1
1796,43.0,1.58,12.75,1.48,17.75,3.34,1
1797,33.75,2.49,8.25,4.44,20.75,3.27,1
1798,33.0,0.0,15.67,2.05,18.0,2.12,1
1799,37.25,2.17,18.0,3.67,11.75,6.83,1
1800,31.0,5.1,11.67,2.05,18.67,3.3,1
1801,40.5,2.96,11.25,3.03,15.5,7.3,1
1802,40.25,5.97,14.0,1.0,21.33,0.47,1
1803,34.0,1.41,11.25,2.86,12.33,2.05,1
1804,38.0,2.12,16.5,1.5,14.5,7.57,1
1805,35.5,3.91,14.0,5.34,13.75,3.34,1
1806,37.0,0.0,16.5,4.5,8.0,1.0,1
1807,40.0,4.0,19.33,3.86,15.5,5.02,1
1808,34.75,2.77,22.25,4.44,20.25,2.28,1
1809,36.5,0.5,25.0,2.92,16.5,1.66,1
1910,45.25,0.43,20.5,0.5,13.5,2.06,0
1911,45.0,0.0,21.0,0.0,11.67,1.25,0
1912,45.0,0.0,21.0,0.0,9.75,1.3,0
1913,45.0,0.0,21.0,0.0,11.0,1.0,0
1914,45.0,0.0,20.75,0.43,13.5,1.5,0
1810,35.0,6.44,15.75,8.79,19.0,2.24,1
1811,34.25,6.61,17.25,4.66,17.25,4.82,1
1812,38.5,3.5,11.0,4.36,18.75,2.77,1
1813,33.75,3.9,21.25,5.36,11.0,4.06,1
1814,36.5,0.5,19.5,4.15,21.5,2.18,1
1815,35.5,4.97,17.75,3.49,19.25,3.49,1
1816,34.25,5.97,11.5,9.5,20.33,3.86,1
1817,39.33,2.36,14.75,1.92,18.0,2.45,1
1818,40.0,2.12,12.33,4.5,20.25,2.49,1
1819,35.25,1.92,12.5,2.18,20.5,2.5,1
1915,44.5,0.5,21.0,0.0,14.75,1.09,0
1916,44.75,0.43,19.5,0.5,14.5,0.5,0
1917,44.75,0.43,18.5,0.5,12.75,0.83,0
1918,44.75,0.43,19.25,0.43,10.25,0.83,0
1919,45.0,0.0,18.75,0.43,9.0,0.0,0
1920,45.0,0.0,18.25,0.43,9.5,0.5,0
1921,45.0,0.0,20.0,0.0,9.0,0.0,0
1922,44.75,0.43,18.75,0.43,9.75,0.83,0
1923,44.33,0.47,18.25,0.43,11.0,1.0,0
1924,43.33,0.47,18.33,0.47,10.0,0.71,0
1925,44.5,0.5,18.75,0.43,10.25,0.83,0
1926,44.5,0.5,18.25,0.43,11.0,0.82,0
1927,44.5,0.5,19.0,0.71,11.5,0.87,0
1928,43.5,0.5,20.75,0.43,11.0,0.71,0
1929,44.25,0.43,20.25,0.43,11.75,0.43,0
1820,35.33,1.7,14.67,0.47,17.25,1.3,1
1821,32.0,1.41,16.0,0.0,19.25,1.48,1
1822,38.25,2.49,14.5,7.76,19.25,3.03,1
1823,41.75,0.43,17.33,2.49,16.5,5.72,1
1824,35.75,3.63,14.5,6.18,17.5,4.33,1
1825,36.75,1.3,24.25,0.43,16.5,4.97,1
1826,33.75,2.49,19.0,4.06,20.75,1.92,1
1827,33.25,3.9,15.25,2.86,14.5,8.17,1
1828,40.25,1.92,18.25,2.17,21.0,1.87,1
1829,38.75,4.32,13.5,1.5,18.33,5.25,1
1830,33.75,5.07,20.0,5.66,22.67,0.47,1
1831,37.25,1.3,16.0,1.41,16.0,1.41,1
1832,31.0,7.14,20.0,3.16,16.5,1.66,1
1833,38.75,2.17,15.25,2.17,17.25,3.56,1
1834,41.75,1.09,20.75,1.09,8.75,3.96,1
1930,44.5,0.5,20.75,0.43,7.5,1.5,0
1931,44.5,0.5,20.5,0.5,8.0,3.0,0
1932,44.5,0.5,20.0,0.0,9.33,0.47,0
1933,44.5,0.5,20.0,0.0,9.5,0.5,0
1934,44.75,0.43,19.75,0.43,9.67,0.94,0
1835,40.33,1.25,12.25,2.49,21.0,1.41,1
1836,37.25,0.83,24.25,1.09,19.5,1.12,1
1837,36.0,0.0,22.67,1.25,14.25,4.21,1
1838,34.25,3.49,17.25,5.36,16.75,4.32,1
1839,36.5,2.5,13.5,5.32,18.5,1.8,1
1840,41.75,1.79,18.25,2.38,15.5,4.5,1
1841,30.25,8.07,20.0,5.66,17.25,2.49,1
1842,35.0,1.22,19.0,3.74,17.5,0.5,1
1843,34.33,3.86,14.25,4.15,17.67,6.94,1
1844,39.0,2.0,16.75,2.05,14.2,1.33,1
1935,45.0,0.0,19.0,0.0,8.67,0.47,0
1936,45.0,0.0,19.5,0.87,9.0,0.0,0
