avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
39.5,0.5,9.25,0.83,12.5,0.5,0
39.5,0.5,8.5,1.12,13,1,0
39.5,0.5,7.75,1.3,12.5,0.5,0
39.5,0.5,8,1.22,12.25,1.09,0
39.67,0.47,6,2.12,12,0,0
39.5,0.5,8.67,0.47,12,0,0
39.67,0.47,7.5,2.69,13.67,1.25,0
39.67,0.47,8.75,1.64,11.67,0.47,0
40,0.71,8,1.63,10.5,1.12,0
39.5,0.5,8.33,0.47,11.67,0.47,0
39.5,0.5,6,1.58,12,0,0
39.5,0.5,6,1.22,12.25,0.43,0
39.5,0.5,6.5,2.6,12.75,0.43,0
39.75,0.83,9.25,1.92,15,1.87,0
40,0.82,7,1,16,0,0
39.5,0.5,3.33,1.25,14.5,0.87,0
40,0.71,4.5,1.5,15.5,0.5,0
40.33,0.94,4.75,1.79,15.33,1.25,0
39.5,0.5,6.67,1.7,12.75,0.83,0
39.33,0.47,7,0,16.25,1.92,0
40,0.71,4,1.1,15,0,0
39.33,0.47,4.33,2.49,12.75,0.83,0
39.75,0.43,2.33,1.89,15,1.41,0
39.5,0.5,2.75,0.83,13.5,0.87,0
39.5,0.5,5,0,12.25,0.43,0
39.5,0.5,2.67,0.47,13.67,0.94,0
39.67,0.47,3.5,1.12,14,1.63,0
39.67,0.47,6,2,13,0.82,0
39.67,0.47,5.5,2.5,13.67,0.94,0
39.67,0.47,4.33,1.25,14,0.82,0
39.5,0.5,5.5,0.5,13.25,1.09,0
39.5,0.5,5.33,0.94,14.25,1.3,0
39.5,0.5,3.25,0.83,14.75,1.09,0
39.5,0.5,1,0,14,1,0
39.5,0.5,4.67,2.05,13,0.82,0
40,0.82,6.25,0.83,13.33,0.94,0
39.67,0.47,2.33,1.25,14.67,0.94,0
39.5,0.5,3.75,1.48,14.75,0.83,0
39.33,0.47,6.67,0.47,13.25,1.3,0
39.67,0.47,7.67,0.47,14.67,0.47,0
39.67,0.47,6.75,0.43,15,0,0
39.67,0.47,6.25,0.43,15,0.82,0
39.5,0.5,5.75,0.43,15,0.71,0
39.67,0.47,4.33,0.94,14.33,0.94,0
40,0.82,4,0,13,0.82,0
39.5,0.5,3.33,0.94,12.33,0.47,0
39.75,0.83,3,0,12,0,0
40,0,2,0.82,12.5,0.5,0
39.5,0.5,1.75,0.43,12,0,0
39.67,0.94,2,1,12,0,0
39.5,0.5,2,0.82,11.75,0.43,0
40.25,0.83,2.5,0.5,11.75,0.43,0
39.5,0.5,2,0,12,0,0
40.67,0.47,2,0.71,12.33,0.47,0
39.75,0.83,2.75,0.43,12.25,0.43,0
39.75,0.83,3,0,12,0,0
39.75,0.43,3.25,0.43,12,0,0
39.75,0.83,3.5,0.5,11.5,0.5,0
40,0.82,4.75,0.43,12,0.82,0
39.67,0.47,4.33,0.47,12,0,0
39.67,0.47,4,0,12,0.82,0
39.75,0.43,3.67,0.47,12,0,0
39.5,0.5,3.67,0.47,12,0,0
39.67,0.47,3.5,0.5,12.33,0.47,0
40,0,3,0,12.33,0.47,0
40.33,0.94,3.33,0.47,12.5,0.5,0
40.25,0.83,4.5,0.5,12.5,0.5,0
39.67,0.47,4.75,0.43,12,0,0
40,1,5.25,0.43,12.25,0.43,0
40.5,0.5,5,0,13.5,0.5,0
40,0.82,5,0,12,0,0
40,0,4,0,12.5,0.87,0
40.33,0.47,3.33,0.47,12.33,0.47,0
40,1,2.75,0.43,12.5,0.87,0
39.5,0.5,2.25,0.83,12,0,0
39.75,0.83,2.25,0.43,12.25,0.43,0
40,0,2,0,13,0,0
40,0,2,0.82,13,0,0
40,0.82,2.25,0.43,12.33,0.47,0
39.33,0.47,2,0,12,0,0
39.67,0.47,2,0,12.33,0.47,0
39.75,0.43,2,0,12,0,0
40,0.82,1.75,0.43,12,0,0
40,0.82,2,0.71,12,0,0
40,0.82,2,0.71,13.67,1.25,0
39.75,0.83,4.67,1.25,12.33,0.47,0
40,0,3,1.41,15,0,0
39.5,0.5,5.75,1.09,13.75,1.3,0
39.5,0.5,6.5,0.5,13.25,1.3,0
39.4,0.49,5,0,14.6,0.8,0
40,0,4.5,1.66,15,0,0
39.5,0.5,5,1.41,14.75,0.43,0
39.33,0.47,3,0,14,0.71,0
39.5,0.5,5.33,0.94,13.75,1.3,0
39.5,0.5,7.75,0.43,13.5,1.12,0
40,0,6,0,13.5,1.5,0
39.5,0.5,6,0.71,11.75,1.09,0
39.67,0.47,7.25,0.83,13.67,0.94,0
39.5,0.5,7.33,1.25,13,0.82,0
39.33,0.47,7.5,0.5,12.75,0.83,0
39.5,0.5,8,0,12.33,0.47,0
39.5,0.5,4,0,12.67,0.94,0
40,0,5.25,1.48,14,0,0
40,0.82,6.33,0.47,14.5,0.5,0
39.5,0.5,5.67,0.47,14,0.82,0
39.5,0.5,5,0.82,12.75,0.83,0
40,0,6.75,1.79,13.5,0.5,0
39.5,0.5,5,1,12.5,0.87,0
39.67,0.47,4.67,0.47,12.67,0.94,0
39.67,0.47,5,1,15,0,0
39.5,0.5,5.33,0.94,13.25,1.09,0
39.5,0.5,5.33,0.94,13.5,1.5,0
39.67,0.47,2.25,0.83,11.67,0.47,0
39.33,0.47,5,1,11.5,1.5,0
39.5,0.5,3.67,2.05,13.75,1.3,0
39.5,0.5,7.75,1.09,12.75,1.92,0
40,0.71,3.33,1.89,14.5,0.87,0
39.5,0.5,8,1,14.75,1.09,0
39.67,0.47,7.33,3.68,10.33,2.05,0
39.67,0.47,3.25,2.28,12.67,0.47,0
39.75,0.83,6.75,2.59,12,1.41,0
39.5,0.5,9.25,1.92,11.25,1.92,0
39.5,0.5,6,2.45,11,1.22,0
39.75,0.83,6.5,2.5,11.33,0.94,0
39.5,0.5,6.67,4.03,11.75,0.43,0
39.67,0.47,9,0,13,1.41,0
39.5,0.5,6.75,1.48,13.25,0.83,0
39.33,0.47,7.67,0.47,12.75,0.83,0
39.67,0.47,7.25,2.05,12,0,0
39.5,0.5,7,0.82,11.33,0.94,0
39.5,0.5,8.75,1.3,11.25,0.43,0
39.5,0.5,9,0,9.5,0.87,0
39.5,0.5,8.75,0.43,9.75,0.83,0
39.5,0.5,9,0,10.25,1.3,0
40,0,9,0,11,0,0
39.5,0.5,8,1.22,11.5,0.5,0
39.5,0.5,8.25,0.83,11.5,0.87,0
39.67,0.47,7.75,1.09,12,0,0
39.5,0.5,7.67,1.25,11.75,0.43,0
39.33,0.47,8.67,0.47,11.75,0.43,0
39.5,0.5,8.75,0.43,10.75,0.83,0
39.5,0.5,9,0,10.75,0.43,0
39.5,0.5,9,0,11.5,0.5,0
39.5,0.5,9,0.71,11.25,0.83,0
39.5,0.5,9,0,11.75,1.09,0
39.5,0.5,8.5,0.5,12,0,0
39.5,0.5,8,2.12,10.75,1.09,0
39.67,0.47,9.5,1.12,11.33,0.47,0
39.5,0.5,8.75,0.43,11.5,0.87,0
39.67,0.47,8.25,0.83,12,0,0
39.5,0.5,9.25,0.43,11.5,0.87,0
39.33,0.47,12,0,11,0.71,0
39.5,0.5,9.5,0.87,11,1.87,0
39.67,0.47,9.5,1.66,12.67,0.94,0
39.5,0.5,11.25,0.43,11.75,0.43,0
39.67,0.47,9,1.87,12,0,0
39.5,0.5,5.5,0.5,12,0,0
39.5,0.5,4,0,12,0,0
39.5,0.5,3.75,0.43,12.25,0.43,0
39.5,0.5,3.67,0.47,12,0,0
39.5,0.5,3.67,0.47,12.33,0.47,0
39.5,0.5,3.25,0.43,12,0,0
39.67,0.47,4.75,0.43,12,0,0
39.67,0.47,4,0.71,12,0,0
39.67,0.47,3.75,0.43,12,0,0
39.5,0.5,4,0.82,12,0,0
39.5,0.5,4,0,12,0,0
39.5,0.5,3.75,0.43,12,0,0
39.67,0.47,2.75,0.43,12.33,0.47,0
39.5,0.5,2.25,0.43,12,0,0
39.5,0.5,3,0,11.75,0.43,0
39.5,0.5,1.75,0.43,12,0,0
39.5,0.5,2.33,0.47,12,0,0
39.5,0.5,2.5,0.87,12,0,0
39.5,0.5,2.5,0.5,12,0,0
39.6,0.49,3.8,0.4,12,0.71,0
39.5,0.5,4.25,1.3,12,0,0
39.5,0.5,6,0.71,12,0,0
39.33,0.47,5,0.82,12.25,0.43,0
39.5,0.5,5.25,0.83,12,0,0
39.5,0.5,4,0.71,11.75,0.43,0
39.5,0.5,3,0,11.75,0.43,0
39.5,0.5,3,0.71,11.75,0.43,0
39.5,0.5,3.5,0.87,12,0,0
39.5,0.5,3.25,0.43,12,0,0
39.5,0.5,3,0,12.5,0.5,0
39.5,0.5,3.25,0.43,12.25,0.43,0
39.67,0.47,2.67,0.47,12.5,0.5,0
39.75,0.43,2.25,0.43,12,0,0
39.5,0.5,2,0,12.25,0.43,0
39.5,0.5,1,0,12,0,0
39.67,0.47,3,0,12,0,0
39.5,0.5,2.25,1.3,12,0,0
39.5,0.5,1.33,0.47,11.75,0.43,0
39.5,0.5,2.67,0.47,12.25,0.43,0
39.5,0.5,2.75,0.43,12.25,0.43,0
39.5,0.5,5,0.82,12,0,0
39.5,0.5,6.75,0.83,11.5,0.5,0
39.5,0.5,4.33,2.62,10.25,0.83,0
39.5,0.5,4.33,0.47,11.25,1.3,0
39.5,0.5,3.67,1.89,12.75,0.83,0
39.5,0.5,7.67,0.47,12.33,0.47,0
39.5,0.5,9,0.71,14.25,0.83,0
39.5,0.5,10,0.71,14.25,1.3,0
39.67,0.47,10.5,0.5,14.33,0.94,0
39.5,0.5,5.5,2.6,14.5,0.87,0
39.67,0.47,6,2.94,13,0.82,0
39.75,0.43,5.5,1.66,11.75,0.43,0
39.33,0.47,3,0,13.25,0.83,0
39.67,0.47,5.75,2.38,14,0.82,0
39.5,0.5,5,2,13,0.71,0
39.5,0.5,5.5,0.5,13.25,1.09,0
39.5,0.5,7.75,0.83,14.25,1.3,0
39.5,0.5,7.67,0.47,14,0.82,0
39.5,0.5,8.67,0.47,14,1.22,0
39.5,0.5,6,1.41,13.67,1.25,0
39.67,0.47,6.5,3.2,14,0.82,0
40,0.82,9.75,1.3,12.67,0.94,0
39.5,0.5,5.33,0.94,13.5,1.5,0
39.67,0.47,4.5,0.87,12.33,0.47,0
39.5,0.5,6,0,12,0,0
39,0,4.5,0.5,12.75,0.83,0
39.5,0.5,2.67,0.47,14,0.82,0
39.5,0.5,4.5,1.12,13.25,0.83,0
39.5,0.5,6.75,0.43,12.25,0.43,0
39.75,0.83,7,0,12,0,0
39.67,0.47,7,0.71,12.33,0.47,0
39.5,0.5,6.5,0.5,12,0,0
39.67,0.47,4.5,1.66,12,0,0
39.5,0.5,2.25,0.83,12.25,0.43,0
39.5,0.5,2.25,0.43,13.75,1.3,0
39.67,0.47,6.75,1.92,14.33,0.94,0
39.5,0.5,9.5,0.5,14.25,0.83,0
39.5,0.5,9.5,0.5,14,0.71,0
39.5,0.5,9,0,13.75,1.3,0
39.5,0.5,9,0,13.33,0.47,0
40,0,9,0,14,0,0
39.5,0.5,9,0,13.2,0.98,0
39.5,0.5,9.33,0.47,12.33,0.47,0
39.5,0.5,9,0,12.25,0.43,0
39.5,0.5,9,0,12.25,0.43,0
40,0,8,0,13,0,0
39.33,0.47,7.33,0.94,12.25,0.43,0
39.5,0.5,7,0,13.5,1.5,0
39.33,0.47,7,0.82,15,0,0
39.75,0.43,10.25,1.3,13.25,0.83,0
39.5,0.5,12,0,11,1.22,0
39.5,0.5,13.25,0.43,8.25,0.43,0
39.5,0.5,12,0,2.5,1.12,0
39.75,0.43,12,0,1.33,0.47,0
39.67,0.47,12.67,0.47,0,0,0
39.67,0.47,12,0,0,0,0
39.33,0.47,12.33,0.47,4,0,0
39.5,0.5,10.25,1.3,2,1,0
39.5,0.5,11.5,0.87,2.5,0.5,0
39.5,0.5,11,1.22,3.33,1.25,0
39.67,0.47,10,2.83,3,0,0
39.75,0.43,10.5,2.6,2,0.82,0
39.5,0.5,8.25,2.49,3,0,0
39.5,0.5,9.5,0.5,3.33,0.94,0
39.5,0.5,8,3.27,7.33,0.47,0
39.5,0.5,4,2,0,0,0
39.5,0.5,9,0,4.5,1.5,0
39.67,0.47,2.5,1.5,8.33,0.47,0
39.5,0.5,0,0,10,2.16,0
39.5,0.5,0,0,12.25,0.43,0
40,0,5.67,2.49,12,0,0
39.5,0.5,5,2.94,4,2.55,0
39.33,0.47,8,1.41,3.25,0.83,0
39.33,0.47,9.67,0.47,8,2.74,0
39.67,0.47,6.5,2.29,9.33,0.47,0
0,0,7.5,1.5,14,0,0
39.5,0.5,7.25,3.42,7.25,3.19,0
39.33,0.47,11.67,2.62,9,0.71,0
39.5,0.5,11.75,1.79,11.25,1.92,0
39.5,0.5,11.25,0.43,12.75,1.3,0
39.33,0.47,8.67,1.25,10.5,1.12,0
39.67,0.47,7,2.16,12,0,0
39.5,0.5,8.5,1.5,12.25,0.43,0
39.67,0.47,9,1.22,12.67,0.94,0
39.67,0.47,7.25,1.3,12.67,0.94,0
39.67,0.47,6.5,1.5,12.67,0.47,0
39.5,0.5,7.75,2.28,13,1,0
39.33,0.47,11,1.41,13.5,0.5,0
39.5,0.5,9.75,1.3,11.75,0.43,0
39.5,0.5,8.5,0.87,11.75,0.43,0
39.5,0.5,8.5,3.35,12.5,0.5,0
39.5,0.5,10,1.41,13.5,2.06,0
39.75,0.83,9,2.16,12.33,1.25,0
40,0,7,2.35,12,0,0
39.75,0.83,4.5,3.5,10.33,1.25,0
39.67,0.47,7.33,1.7,13,1,0
39.33,0.47,7.75,1.3,14.33,0.94,0
39.5,0.5,5.33,2.87,13.33,0.94,0
39.67,0.47,3,0.71,13.67,1.25,0
39.5,0.5,6.75,2.49,12.75,0.83,0
39.25,0.43,9.75,0.43,12.5,0.5,0
39.5,0.5,9.75,0.43,12.75,0.83,0
39.67,0.47,9.5,0.5,13.33,0.94,0
39.5,0.5,9,0,12.67,0.47,0
39.5,0.5,4.33,1.25,12,0,0
39.5,0.5,7,0,12.33,0.47,0
39.5,0.5,6.33,2.49,11.75,0.43,0
39.67,0.47,8.75,1.3,12.67,0.47,0
39.5,0.5,5,0.71,11.75,0.43,0
39.5,0.5,7.5,1.66,11.5,0.5,0
39.67,0.47,6.25,2.38,9,0,0
39.33,0.47,6.33,0.47,9,1.87,0
39.33,0.47,7.33,2.62,11,0.71,0
39.5,0.5,11,1.22,11,1,0
39.5,0.5,8,0.71,10,1.22,0
39.5,0.5,9.25,0.43,7.75,0.43,0
39.5,0.5,6.67,0.47,8.67,0.47,0
39.33,0.47,5,1,9.33,0.47,0
39.5,0.5,3.75,0.83,10.5,0.5,0
40,1,2.33,0.47,10,0.82,0
39.5,0.5,5,0,9.67,0.47,0
40,0,5.75,0.43,10,0,0
39.33,0.47,5,0,9.5,0.5,0
39.5,0.5,5.25,0.43,9.5,0.5,0
39.33,0.47,6,0,9.5,0.5,0
39.5,0.5,6,0,8.75,0.43,0
39.5,0.5,6.25,0.43,8.5,0.5,0
39.75,0.43,6.25,0.43,8.25,0.43,0
39.5,0.5,7.25,0.43,8.25,0.43,0
39.5,0.5,8,0,8.5,0.5,0
39.5,0.5,6.75,0.83,8.5,0.5,0
39.5,0.5,6,0,8.75,0.43,0
39.5,0.5,6.25,0.43,8.5,0.5,0
39.5,0.5,6.75,0.43,8.5,0.5,0
39.33,0.47,6.67,0.47,8.5,0.5,0
39.75,0.43,7,0,8.5,0.5,0
39.75,0.43,7,0,8.5,0.5,0
39.67,0.47,8.33,0.47,8.5,0.5,0
39.4,0.49,7.6,0.49,8.5,0.76,0
39.5,0.5,5.75,0.83,11,1.22,0
39.5,0.5,4,0,11.67,0.47,0
39.5,0.5,4.75,0.43,12,0,0
39.67,0.47,5,0,12,0,0
39.5,0.5,5.25,0.83,11.5,0.5,0
39.5,0.5,5.5,0.5,11.5,0.5,0
39.67,0.47,5.25,0.83,11.33,0.47,0
39.5,0.5,6.5,0.87,10,1,0
39.33,0.47,4,0,10,0,0
39.5,0.5,5.75,0.43,9.5,0.87,0
39.5,0.5,3.75,0.83,9.5,1.12,0
39.5,0.5,2.75,0.43,9.5,0.5,0
39.5,0.5,2,0,9,0,0
39.5,0.5,1.25,0.43,9,0,0
39.67,0.47,2.75,0.83,10,0.82,0
39.33,0.47,6.5,0.5,9.67,0.47,0
39.5,0.5,7.75,0.43,9.25,0.43,0
39.5,0.5,7.5,0.5,9.25,0.83,0
39.5,0.5,6.25,0.43,9.75,0.43,0
39.5,0.5,6.5,0.5,10.75,0.43,0
39.67,0.47,5.5,0.5,11.67,0.47,0
39.5,0.5,5.25,0.43,11,1,0
39.67,0.47,5.5,0.5,11.67,0.47,0
39.5,0.5,6,0,11.5,0.5,0
39,0,6,0,11.25,0.43,0
39.5,0.5,6.5,0.5,11,1,0
40,0,6.67,0.47,11.5,0.5,0
39.67,0.47,6.5,0.5,11,0.82,0
39.5,0.5,8,0,10.75,0.83,0
39.5,0.5,7.5,0.5,11,0.71,0
39.5,0.5,7.25,0.43,11,0.71,0
39.5,0.5,7,0,11.25,0.83,0
39.5,0.5,6.25,0.43,11,1,0
39.5,0.5,6,0,11.5,0.5,0
39.5,0.5,6,0,10.75,0.43,0
39.5,0.5,6,0,11.25,0.83,0
39.75,0.43,6.75,0.43,11.25,0.83,0
39.5,0.5,6.25,0.43,11.5,0.5,0
39.5,0.5,6.25,0.43,11.5,0.5,0
39.5,0.5,6,0,10.75,0.43,0
39.5,0.5,5.67,0.47,11,0.82,0
39.5,0.5,4,0.71,11.75,0.43,0
39.67,0.47,3,0,12,0,0
39.5,0.5,3.75,0.43,12,0,0
39.75,0.43,5.5,0.5,11.25,0.83,0
39.75,0.43,5.5,0.5,11.5,0.5,0
39.8,0.4,5,0,11.6,0.49,0
39.67,0.47,6,0.71,11.67,0.47,0
39.5,0.5,6,0,11.25,0.83,0
39.5,0.5,6,0,11,1,0
39.5,0.5,6,0,11,0.71,0
39.33,0.47,6.67,0.47,11,1,0
39.5,0.5,6.5,0.5,11.75,0.43,0
39.5,0.5,5.5,0.5,12.25,0.43,0
39.5,0.5,3.5,0.5,12.25,0.43,0
39.5,0.5,2,0,12.5,0.5,0
39.5,0.5,1,0,12.25,0.43,0
39.5,0.5,1,0,12,0,0
39.5,0.5,0,0,12.5,0.5,0
39.67,0.47,1.25,0.43,12,0,0
39.5,0.5,2.5,0.5,12.25,0.43,0
39.5,0.5,1.5,0.5,12.25,0.43,0
39.5,0.5,2,0,12,0,0
39.5,0.5,2.67,0.47,11.33,0.47,0
39.5,0.5,3,0,11.75,0.43,0
39.5,0.5,3.5,0.5,11.67,0.47,0
39.5,0.5,4.75,0.43,11.25,0.83,0
39.5,0.5,8,0,11.25,0.83,0
39.33,0.47,7.67,0.47,11.75,0.43,0
39.5,0.5,7.75,0.43,11.5,0.5,0
39.33,0.47,7.33,0.47,11,0.71,0
39.67,0.47,8.5,0.5,11.33,0.47,0
39.5,0.5,8,0,10.75,0.83,0
39.5,0.5,8.5,0.5,10.25,0.43,0
39.5,0.5,8.67,0.47,10.33,0.47,0
39.67,0.47,8.75,0.43,11.33,0.47,0
39.67,0.47,9,0,10.67,0.47,0
39.5,0.5,9,0,10.25,0.43,0
39.5,0.5,9,0,10.75,0.83,0
39.5,0.5,9,0,10.25,0.83,0
39.5,0.5,9,0,10,1.22,0
39.5,0.5,9.67,0.47,10.67,0.47,0
39.5,0.5,10,0,10.75,1.3,0
39.5,0.5,10,0.71,10.75,0.43,0
39.5,0.5,9,0,10,1,0
39.5,0.5,9,0,11,0.71,0
39.5,0.5,9,0,11,0.71,0
39.5,0.5,9,0,11,0.71,0
39.5,0.5,9,0,11.5,0.5,0
39.5,0.5,7.33,0.47,11.67,0.47,0
39.5,0.5,6.25,0.83,11.75,0.43,0
39.5,0.5,4.75,0.83,12,0,0
39.5,0.5,6,0.71,12.25,0.43,0
39.67,0.47,5.25,0.43,12,0,0
39.5,0.5,5.5,0.5,12,0,0
39.33,0.47,5.33,0.47,12,0,0
40,0,5.33,0.47,12.5,0.5,0
39.67,0.47,5.75,0.43,12.67,0.47,0
39.5,0.5,6,0,12,0,0
39.5,0.5,6.25,0.43,12.25,0.43,0
39.5,0.5,6.25,0.43,12,0,0
39.67,0.47,9,0,12,0,0
39.67,0.47,9,0,12.67,0.47,0
39.67,0.47,9,0,12.67,0.47,0
39.5,0.5,9.75,0.43,12.5,0.5,0
39.5,0.5,10.25,0.43,12.25,0.43,0
39.5,0.5,10.33,0.47,12.33,0.47,0
39.67,0.47,10.5,0.5,12.67,0.47,0
39.25,0.43,10.5,0.5,12,0,0
39.5,0.5,11,0,12,0,0
39.67,0.47,10.75,0.83,12,0,0
39.5,0.5,10.75,0.43,12,0,0
39.5,0.5,10.5,0.5,12,0,0
39,0,11,0,12,0,0
39.5,0.5,11,0,12,0,0
39.5,0.5,11,0,12,0,0
39.67,0.47,10.75,0.43,11.67,0.47,0
39.5,0.5,10.25,0.43,11.75,0.43,0
39.5,0.5,10,0,11.75,0.43,0
39.67,0.47,10,0,12,0,0
39.5,0.5,10.33,0.47,11.33,0.47,0
39.5,0.5,10.5,0.5,11.5,0.5,0
39.5,0.5,10.25,0.83,11.5,0.5,0
39.5,0.5,10.75,0.43,11.5,0.5,0
40,0,10.5,0.5,11.5,0.5,0
39.5,0.5,11,0,11.67,0.47,0
39.5,0.5,10.75,0.43,11.5,0.5,0
39.67,0.47,10.25,0.43,11.67,0.47,0
39.5,0.5,9.5,1.12,13.5,1.5,0
39.5,0.5,7.25,0.43,13.25,1.3,0
39.5,0.5,6,0,13,0.71,0
39.5,0.5,6.33,0.47,12.33,0.47,0
39.5,0.5,6.25,0.43,12.5,0.5,0
39.5,0.5,6.25,0.43,12.5,0.5,0
39.67,0.47,6.75,0.43,12,0,0
39.67,0.47,7.5,0.5,12,0,0
39.5,0.5,8.5,0.5,11.75,0.43,0
39.33,0.47,8,0,10.25,0.43,0
39.5,0.5,7.25,0.43,11,0.71,0
39.5,0.5,7.5,0.5,11.75,0.43,0
39.6,0.49,8.2,0.4,11,1,0
39.33,0.47,8.67,0.47,10.5,0.5,0
39.5,0.5,9,0,9.67,0.47,0
39.5,0.5,9,0,10.33,0.94,0
39.67,0.47,9.25,0.43,10.33,1.25,0
39.5,0.5,9.25,0.43,10.5,0.5,0
39.5,0.5,10,0,9.75,0.43,0
39.5,0.5,10.75,0.43,9.5,0.5,0
39.5,0.5,11,0,9.75,0.83,0
39.5,0.5,11.5,0.5,9.25,0.43,0
39.5,0.5,11.5,0.5,9.25,0.43,0
39.5,0.5,12,0,9.33,0.47,0
39.5,0.5,11.67,0.47,9.33,0.47,0
39.67,0.47,12,0,9.67,0.47,0
39.5,0.5,12,0,9.5,0.5,0
39.33,0.47,10.33,0.94,9.5,0.5,0
39.5,0.5,9.25,0.43,11.75,1.09,0
39.5,0.5,11,0,11.67,0.47,0
39.75,0.43,8.6,0.49,11.8,0.4,0
39.5,0.5,9,0,12,0.71,0
39.5,0.5,5,1.41,12,0,0
39.5,0.5,7.67,1.89,12,0,0
39.67,0.47,7.75,0.83,12,0,0
39.67,0.47,9.25,0.43,11.67,0.47,0
39.5,0.5,9,0,12.5,0.5,0
39.5,0.5,7.5,0.5,12.25,0.43,0
39.5,0.5,6.25,0.43,12,0,0
39.67,0.47,6.75,0.83,12.33,0.47,0
39.5,0.5,8,0.71,12,0,0
39.5,0.5,5.75,1.48,11.5,0.87,0
39.67,0.47,6.5,2.69,11.67,0.47,0
39.33,0.47,5,3.27,11.5,0.87,0
39.67,0.47,10,0.71,12.67,0.94,0
39.25,0.43,7.5,1.12,13.5,1.12,0
39.33,0.47,4.25,1.3,12.67,0.47,0
39.33,0.47,6,0.71,12.33,0.47,0
39.67,0.47,4.5,1.66,13.67,1.25,0
39.67,0.47,1.33,0.47,13.67,1.25,0
39.67,0.47,1,0,13.67,0.47,0
39.67,0.47,1,0,13.5,0.5,0
39.5,0.5,1,0,13.75,0.83,0
39.5,0.5,1,0,13.25,0.83,0
39.67,0.47,1.5,0.5,13.67,0.47,0
39.5,0.5,1.33,0.47,13.5,0.5,0
39.33,0.47,2,0,13,1,0
39.5,0.5,1.25,0.43,13.75,0.83,0
39.5,0.5,1.5,0.5,13.75,0.83,0
39.25,0.43,1.5,0.5,13.75,0.83,0
39.67,0.47,2,0,14,0.82,0
39.5,0.5,3,0,13.5,1.12,0
39.5,0.5,3.67,0.47,12.33,0.47,0
39.5,0.5,3.5,0.5,12.75,0.83,0
39.33,0.47,3,0,12.33,0.47,0
39.5,0.5,4,0,12.5,0.5,0
39.5,0.5,4.25,0.43,12.25,0.43,0
39.5,0.5,3,0,12.5,0.5,0
39,0,4.33,0.47,12.5,0.5,0
39.67,0.47,3.33,0.47,12.67,0.47,0
39.5,0.5,3.25,0.43,12.75,0.43,0
39.5,0.5,3.25,0.43,12.5,0.5,0
39.5,0.5,5.75,0.43,12.25,0.43,0
39.5,0.5,5,0,12.5,0.5,0
40,0,5,0,13,0,0
39.5,0.5,5,0,12.33,0.47,0
39.67,0.47,5.75,0.43,12.33,0.47,0
39.67,0.47,5.25,0.43,12.67,0.47,0
39.67,0.47,4.75,0.43,12.33,0.47,0
39.25,0.43,6.25,1.09,12,0,0
39.25,0.43,8.75,0.43,12,0,0
39.25,0.43,9,0,11.75,0.43,0
39.5,0.5,8.33,0.47,12,0,0
39.5,0.5,8,0,12,0,0
39,0,6.5,1.12,12.75,1.3,0
39.5,0.5,7.75,1.3,13.5,1.12,0
39.25,0.43,11.25,0.43,11.75,0.43,0
39.67,0.47,11.33,0.47,11,1,0
39.33,0.47,12,0,11.67,0.47,0
39.5,0.5,11.5,0.5,12,0,0
39.5,0.5,9.75,0.43,12.25,0.43,0
39.33,0.47,9,0,12.5,0.5,0
39.25,0.43,9.33,0.47,12,0,0
39.25,0.43,10,0,12,0,0
39.25,0.43,11.25,0.43,12,0,0
39.67,0.47,12,0,11.67,0.47,0
39.25,0.43,11.75,0.43,11.5,0.5,0
39.5,0.5,12,0,11.5,0.5,0
39.25,0.43,11.75,0.43,12,0,0
39.33,0.47,10.25,0.83,10.67,1.25,0
39.5,0.5,10.75,0.43,10.25,1.09,0
39.67,0.47,10.75,0.43,11,0.82,0
39.25,0.43,11,0,11,0.71,0
39.5,0.5,10.67,0.47,10,0.82,0
39.67,0.47,11.25,0.83,10.33,0.94,0
39.25,0.43,11.25,0.43,10.5,1.12,0
39.5,0.5,11.25,0.43,11,0.71,0
39.25,0.43,11.25,0.43,11.25,0.83,0
39.67,0.47,12,0,12,0,0
39.67,0.47,12,0,12,0,0
39.5,0.5,11.75,0.43,12.5,0.87,0
39.5,0.5,12,0,12.5,0.5,0
39.5,0.5,12,0,13,1,0
39.67,0.47,11.75,0.43,13.33,0.94,0
39.5,0.5,10.5,0.87,12.25,0.43,0
39.67,0.47,9.5,0.5,12,0,0
39.67,0.47,9,0,12.33,0.47,0
39.5,0.5,10,0,12,0,0
39.25,0.43,9,0,12.25,0.43,0
39.67,0.47,9,0,12,0,0
39.5,0.5,9,0,12,0,0
39.5,0.5,9,0,12,0,0
39.33,0.47,8.75,0.43,12.33,0.47,0
39.67,0.47,7,1,12.33,0.47,0
39.5,0.5,4.5,1.12,12.25,0.43,0
39.33,0.47,3,0,12.75,0.83,0
39.5,0.5,1,0,13.25,0.83,0
39.5,0.5,1,0,12.75,0.83,0
39.5,0.5,0,0,12.75,0.83,0
39.5,0.5,0,0,12.5,0.5,0
39.5,0.5,0,0,12.75,0.83,0
39.5,0.5,1,0,12.5,0.5,0
39.5,0.5,1,0,12.5,0.5,0
39.67,0.47,1,0,13.33,0.94,0
39.5,0.5,0,0,12.5,0.5,0
39.5,0.5,0,0,12,0,0
39.33,0.47,0,0,12.33,0.47,0
39.67,0.47,0,0,12.33,0.47,0
