avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
39.67,0.94,12.67,8.26,18.25,2.17,1
42.5,0.87,15.5,3.28,17.75,6.94,1
39.5,2.29,18,3.54,19.25,3.7,1
34.5,3.35,18.75,0.43,16.5,4.5,1
32.25,8.17,18.25,3.9,14,3,1
36,5.24,14.5,4.03,17.75,3.49,1
40.75,2.17,15.75,1.48,16.25,2.05,1
35.25,3.27,18.75,6.14,16.75,2.28,1
34.75,2.17,18.67,2.49,9.5,0.5,1
30,4.55,18.25,1.64,17.33,0.94,1
34.33,3.09,15,2.45,17,1.22,1
41.25,1.3,15.75,1.48,19.5,1.5,1
40.25,4.92,16,3.74,20,3.08,1
33.75,2.49,21,0,15.33,2.87,1
32,1,18.67,1.7,12.5,4.97,1
30,5.35,16.5,2.69,17,1.41,1
40.25,1.79,12.5,2.69,19.75,1.48,1
43.67,1.25,17.33,3.86,20.33,0.94,1
36.75,3.56,20.25,3.7,15.75,3.77,1
36.25,0.43,19.25,1.3,12.5,3.77,1
31.75,5.36,16.25,1.09,18,1.22,1
38.25,2.49,13.75,3.11,19.75,1.09,1
42,1.41,16,3.08,22,1.22,1
34.5,4.97,16.5,4.03,15.25,3.96,1
35.5,1.5,20,1.41,13.33,3.68,1
33,4.24,14,2.83,14.5,2.6,1
39.25,1.79,7.67,2.05,8.67,3.4,1
41.75,1.79,19.5,2.06,13,2.45,1
35.25,4.26,14,0.82,15.67,4.03,1
34.75,1.79,20.5,1.5,15.5,1.5,1
30.67,6.55,15.33,5.25,17,1.63,1
35.75,1.79,14.33,1.7,11.75,4.82,1
42.75,0.83,16.25,2.05,10,3,1
43.67,1.25,12,4.32,13,7.07,1
37.5,2.69,18,2.12,18,0.71,1
36.75,1.3,20,4.69,18,2.55,1
35.75,3.19,10,2.16,16.67,1.7,1
39.5,1.5,12.67,5.73,15.25,2.86,1
42.25,0.83,18.25,1.79,16.67,3.4,1
36.5,1.5,20,2.45,15,2.24,1
35.25,2.49,20.75,2.17,16.5,2.69,1
35.75,3.9,9,4.24,9.33,5.44,1
40.67,1.25,14.67,3.09,15,3,1
43,1.41,12.25,5.63,21,0,1
34,2.83,13.33,1.7,16.25,1.09,1
34.5,2.06,18.25,2.49,16.5,5.59,1
36.25,3.9,15.75,4.92,11.75,5.93,1
36.25,3.27,14,3.67,12.33,2.05,1
42.75,2.28,10.67,0.47,15.33,4.5,1
42.67,1.7,11.67,6.34,18.67,0.47,1
34.5,2.6,10,3.54,13.75,0.83,1
33,1.2,17.75,2.95,15.8,4.96,1
31.67,9.1,13.75,5.07,17,2.16,1
36.25,2.17,15.5,1.12,16.25,3.03,1
43.25,1.09,9.75,5.8,19,3.46,1
35.5,5.5,8.5,3.5,12.25,5.21,1
33.75,2.49,18,0.71,14.75,7.46,1
34.75,3.03,18.25,8.32,16.33,3.3,1
36,3.24,12.67,7.13,12.33,8.06,1
40.25,0.83,12.75,3.34,15,4.64,1
41,1.41,18,2.45,18,1.41,1
35.5,1.5,18.25,3.7,14,5.61,1
34.25,2.77,17.5,6.42,11,7.11,1
34.5,4.39,12,4.24,10,5.1,1
40.5,1.12,13,2.45,15.25,1.92,1
43.33,0.94,16.75,3.03,15.33,0.47,1
37.75,4.6,18.5,4.15,13,2.74,1
36,0,22,0.71,17.67,0.47,1
35.5,3.04,16.25,6.94,12,1.73,1
34.33,3.09,13.33,4.19,12,1.22,1
41,1.58,11,3.74,15.5,2.29,1
43.75,1.3,6.67,4.11,16.67,3.3,1
34.5,5.59,14.5,1.66,12,4.47,1
33,2.12,15.75,4.44,17,4.18,1
32,4.9,15,3.67,12,5.48,1
37.75,2.05,11.75,1.09,13.5,3.2,1
42.5,0.5,14.5,3.2,15.25,3.34,1
39.75,2.49,13.33,3.86,20,1.41,1
36.67,0.94,15,4.18,17,2.83,1
35,2.83,20,2.94,16.67,2.49,1
35,3.39,10.75,2.68,13.5,3.84,1
40,1.87,11,0.71,12.75,2.49,1
44,1.22,12.67,3.3,17.25,2.28,1
35,5.43,15.5,2.5,14.75,2.77,1
33.5,3.57,19,1.58,14.5,3.77,1
35.25,4.55,10.25,1.79,11.75,2.05,1
40.75,1.3,11,3.56,15,2.12,1
43,1,13.67,4.78,16.75,2.77,1
31.33,3.68,13,1,12.33,2.87,1
34,1.41,11.75,4.6,15,4.24,1
33.67,1.7,21.33,0.47,14.33,4.03,1
29.25,2.59,12.33,2.87,16.5,3.2,1
38.33,1.89,10,4.08,10.75,1.3,1
42.67,0.94,16.33,2.36,18.75,3.9,1
34,2.83,13,4.97,15.25,8.32,1
33.5,1.5,13.75,3.7,18.5,1.8,1
35.75,4.44,17.5,5.5,16,5,1
33.33,2.05,16.67,1.89,17.25,2.49,1
42,2.12,11.75,2.38,19.5,1.5,1
40,5.87,15,3.67,12,5.72,1
36,0,18,2.83,15.25,2.38,1
36.75,0.83,18.5,7.83,16.5,2.6,1
32.5,7.09,17.5,4.77,18.5,1.12,1
40.25,2.38,16.67,1.89,17.67,8.26,1
44,0.82,18,2.55,17.33,0.94,1
38.33,5.19,13,4,11,2.83,1
34.5,1.5,19,1.41,13.75,1.79,1
33.75,2.49,17.75,4.66,16,1.22,1
30.75,4.15,15.5,4.15,19.25,1.79,1
41.67,0.47,15.33,5.91,17.5,1.66,1
40,4.69,15.25,4.49,15.75,4.97,1
34.75,2.77,21.25,1.09,16.33,4.11,1
35.25,2.49,17.25,7.69,17.25,3.11,1
31.75,8.23,12.75,6.76,16,2.12,1
39,1.87,16,3.67,19,3.46,1
43,1.22,17.5,3.57,20,1.22,1
38,2.45,16.67,3.86,17.75,2.17,1
35.5,2.18,22,1.22,17.67,2.87,1
38,3.56,19,2,17.33,0.94,1
33.75,7.98,18.33,2.05,18.67,1.7,1
43.5,1.12,14,0.82,20.5,0.5,1
39,5.79,18.33,3.77,14.25,4.32,1
35,1.41,19.5,2.29,11.33,7.32,1
33.75,1.92,15.25,7.26,16.5,1.12,1
28.5,3.35,17.5,2.18,16.25,2.28,1
39.33,2.05,12.33,7.41,18.5,0.5,1
44,1.41,15,7.26,15.5,4.5,1
36,4.24,19.25,3.34,15.25,2.38,1
35.25,1.3,21.25,1.09,12.75,1.92,1
36,4,17.5,3.35,16,1.22,1
35,6.36,17.25,2.59,20,1.87,1
42.25,0.43,14.33,4.11,20,1.41,1
39.75,3.9,16.25,5.31,17.25,2.28,1
36.33,0.47,21,1.41,11.33,4.11,1
36.25,3.42,19.75,4.6,15,2.12,1
35.5,2.87,19,2.83,14.67,1.25,1
40.67,1.25,14,4.97,20.25,1.92,1
42.5,0.87,16,4.32,14.25,7.08,1
37.5,1.5,18.33,3.77,17.33,2.49,1
34.5,1.5,19.75,1.3,14,2.12,1
36,0,14,0,17,2.83,1
39.75,1.92,17,1,21.25,1.09,1
43,1,17,3.54,18,3.39,1
38.25,2.49,14,0,17.67,2.05,1
37,1.41,23.25,0.43,18.33,4.5,1
35.5,4.15,21,2.12,14.75,6.53,1
33.5,5.5,16,4,16.75,3.42,1
41.33,0.94,14.67,2.87,21.25,2.17,1
43,1,16.5,4.97,15.25,5.97,1
36,4.24,20,4.06,18.25,2.95,1
36.25,0.43,22.25,3.03,14,6,1
31.67,6.13,12,8,16.33,3.09,1
40.5,2.06,12,7.14,18.25,2.17,1
44.67,0.47,18.25,1.92,19.67,0.47,1
37.75,5.21,19,3.74,14.67,5.79,1
35.5,1.5,23.5,0.5,17.75,3.77,1
34,5.1,20.67,0.47,17.5,2.69,1
33.5,3.57,14.5,4.5,18.75,1.64,1
41.5,1.5,13.5,1.5,18.25,0.43,1
41.75,1.79,12.75,2.17,15,3.94,1
37.25,1.09,26,1.41,18.5,8.38,1
33.25,4.09,24,2.12,14.25,8.17,1
32,5.52,13.5,6.87,17.5,2.6,1
39.75,1.3,14.33,0.94,20.25,0.83,1
41.5,0.87,14.5,0.5,16.67,3.3,1
37.67,0.94,21,6.48,21.33,2.87,1
36,0,26.75,1.09,15.5,6.1,1
36.67,2.87,21.67,1.7,14,4.58,1
29.75,9.73,13.75,3.77,19.5,1.5,1
40,1,17.33,2.87,11.67,7.04,1
39.5,3.77,14,1.58,16.25,3.7,1
35,2.35,25,2.74,16.5,9.07,1
33.25,4.44,24.75,2.38,20,2.83,1
32.75,7.15,17.33,2.87,18.25,3.9,1
41.67,1.7,16,2.16,19.25,1.09,1
43.75,1.64,15,0.71,15.75,2.49,1
38,2.12,16,5.34,20,2.74,1
35,3,27.25,0.83,15.33,8.99,1
34.5,5.55,23,0.82,21,2.45,1
35,6.36,12,1.87,17.5,3.57,1
42,0,10.25,4.82,16.5,3.84,1
40.5,2.6,16,1,13,0,1
36.75,1.3,26,1.63,20.67,6.18,1
38,1.63,21.75,6.14,11,7.12,1
25.33,10.84,14.5,3.5,21.25,1.3,1
38.75,2.05,14,2.92,21.25,1.48,1
43.75,0.43,13.33,2.05,19.67,3.4,1
39.5,5.55,15,4.95,15,4.74,1
36,0,25.5,1.12,14.33,5.56,1
35.25,3.77,24.33,2.05,16.67,3.3,1
36.33,2.87,17.75,3.11,16,1.58,1
39.33,2.05,14.33,7.41,19.75,1.09,1
42.25,1.09,18,1.41,16.67,3.3,1
34,2.83,16.67,1.25,17,4.97,1
35.75,1.64,20,1.22,13.5,1.66,1
37.33,3.3,17.75,0.83,10.67,5.25,1
34.75,3.34,12.33,4.11,18.75,1.3,1
40.33,1.25,12,7.87,18.75,2.28,1
42.67,0.47,18.33,2.49,16.25,4.02,1
37,3.24,20.5,2.87,16,5.34,1
35.33,4.03,18.5,0.5,14.33,8.06,1
34.75,5.85,17.5,3.57,16.5,1.5,1
40.5,1.5,15,2.12,20.25,3.03,1
41.5,0.87,16.25,3.11,17.75,3.7,1
36.75,0.83,22.75,2.77,19,4.53,1
37,1.22,18.5,3.91,14.33,0.94,1
33.5,7.5,20,2,16.67,1.25,1
38.33,0.94,16.5,2.06,18.67,0.94,1
43.25,1.3,17.5,3.64,22.25,2.05,1
36.25,5.76,14.5,3.77,15,3.67,1
36,0,21.25,0.43,17,3.67,1
36.33,2.87,21.67,0.47,16.5,2.6,1
35.5,2.87,17.5,3.35,15.75,4.49,1
40.5,1.66,16,2.92,21.25,1.79,1
43.75,1.09,18.25,1.79,18.75,3.77,1
38.25,2.49,17.5,4.15,17.75,4.71,1
35.5,2.18,23.25,0.43,17.25,4.44,1
35.75,3.49,18,7.04,14.75,2.86,1
35,6.93,16.75,4.38,19.5,1.12,1
42.75,1.48,17.25,2.49,19.75,3.03,1
39.75,5.12,14,3.74,11.67,2.05,1
35.25,1.3,17,3.54,20.75,0.83,1
32.75,4.55,21.5,2.29,15.5,2.06,1
36,2.55,15.25,3.11,18,2.94,1
39.75,1.48,15.67,3.3,19.25,1.3,1
42.5,0.5,12.25,6.38,17,1.63,1
36,4.24,20,0.82,18.33,2.05,1
34,2.12,20.5,1.5,18.75,0.83,1
33.75,5.07,14.75,5.31,11.25,4.26,1
35.33,3.09,19.75,1.48,20.67,4.71,1
42.33,0.47,17,1.41,16.25,2.38,1
39.5,5.68,18,2.45,17.25,5.76,1
34.5,2.6,21.5,0.87,17,3.54,1
34,3.16,20.5,4.5,10,1.63,1
30.75,6.83,17.25,3.9,18.25,2.95,1
40.33,1.25,17.67,2.49,18,0,1
42.5,0.5,17.67,0.47,19.5,1.12,1
41.33,0.47,13.5,4.97,15,2.16,1
35,1.41,20,1.63,19.75,2.86,1
34.2,1.94,21.4,2.58,13.5,1.5,1
32.25,2.28,18.67,1.7,15.5,3.5,1
36.67,0.94,17.33,2.87,20.5,2.87,1
41.33,1.7,16.67,1.25,13.67,2.62,1
33.67,2.62,19,3.74,19.5,4.15,1
35.5,1.5,23.5,0.87,14,4.42,1
34.25,3.03,19.75,4.6,15,2.12,1
34.25,6.02,15.33,8.96,19.67,3.09,1
40.67,1.25,15,0.71,15,0,1
41,1.63,15,4.95,14,6.68,1
34.25,1.79,19.5,4.39,20.25,1.48,1
35.25,1.3,20.75,2.17,13.75,2.68,1
34.5,1.5,17.5,2.5,17.5,4.61,1
37,0.71,19.67,4.19,20.75,2.49,1
41.67,0.47,12,5,12,0,1
39.5,2.87,18.5,3.77,18,4.9,1
34.5,1.5,19.25,3.03,18,3.24,1
35,2.74,19.5,8.56,15,5.1,1
32,6.4,22,1.22,17.75,3.19,1
39,2.12,16,4.74,19,1.22,1
39.75,3.27,21.67,2.62,18.33,5.31,1
35,1.73,16.67,3.09,21.67,1.7,1
36,0,23,1.22,13.5,4.15,1
37,2.83,19.25,5.45,8.33,4.92,1
34.33,2.36,16.33,3.68,18.25,4.71,1
40.25,2.28,14.25,3.11,19.75,1.79,1
43.25,2.49,15.25,3.63,16.25,4.44,1
36,4.24,15.75,4.44,16.75,3.27,1
35,3,16.5,0.5,15,2.24,1
34,5.61,18.25,3.83,10.25,5.02,1
37.25,1.3,19.75,3.03,17.25,3.27,1
43.5,2.6,18.5,2.87,15.75,1.92,1
41.5,2.69,15.67,5.56,17.33,1.7,1
35.75,2.49,21,2.12,20.75,2.86,1
36,0,25,1.87,14,2.83,1
33.33,4.03,23.67,2.05,14.5,3.35,1
31.33,5.56,19.67,4.78,17.75,4.92,1
38.75,1.79,17.33,2.87,20.5,1.5,1
39.25,1.79,17.25,4.32,13.5,2.6,1
36.25,1.79,20,4.18,19,4.06,1
35.25,1.3,23.25,1.3,13.25,2.95,1
32.5,4.56,14.67,6.94,17.33,2.49,1
38,2.45,15,5.15,21.75,1.92,1
45,0.82,18.75,2.28,14.33,1.7,1
37,2.74,18,4.24,19,4.85,1
37.25,1.3,24,0,19.25,5.76,1
35.25,3.9,23.5,0.87,16.25,5.07,1
32,5.1,15,7.26,21.5,1.8,1
41.75,2.17,18.25,1.79,23.25,1.3,1
42.75,3.9,15.75,3.27,20.75,2.28,1
34,3.54,18,6.48,21.25,1.92,1
35.75,1.79,23.75,0.43,14.25,1.48,1
36.25,1.92,18.25,5.31,20.75,5.8,1
38.75,1.79,20.5,3.35,22,3.46,1
42.5,0.5,17.33,0.94,18.5,3.57,1
36,3.08,19.25,3.7,18,5.72,1
36.25,0.43,26.67,0.94,20,5.1,1
32.25,6.18,22.5,2.69,15.25,9.5,1
32.25,5.36,18.75,3.27,21.75,1.92,1
39.67,0.94,16.75,4.38,23.33,0.47,1
42,0,14.25,3.34,17.5,5.36,1
35,4.32,16,5.1,16,3.81,1
35,1.73,24,1.87,19.5,3.84,1
36,2.12,22,0.71,16.25,2.49,1
36,2.45,17.5,2.87,15,2.55,1
41,1.22,18.5,1.5,19,2.45,1
42,1.87,17,3.56,17.67,3.09,1
36.75,1.3,21,2.12,17.5,3.35,1
35.25,1.3,22.25,1.3,6.75,3.77,1
36,2.45,18.5,1.5,16.5,1.5,1
34.75,5.76,13,5,16.33,7.59,1
42.67,0.47,20.33,1.7,22.5,1.66,1
42.75,0.83,14.25,3.96,19.75,2.77,1
37.5,1.66,21.5,2.06,13.5,7.23,1
35.5,2.6,18.5,4.92,11.33,4.5,1
32.5,7.43,14.5,6.98,16.5,3.2,1
41,1,16.75,3.11,19.25,6.02,1
40.5,3.2,15.5,1.66,17.25,2.49,1
36,2.45,21.67,3.3,20,3.74,1
36.75,1.3,18.75,2.17,16.33,4.5,1
29,10.2,14.25,5.76,14,2.16,1
39.33,0.47,15.67,2.62,17,3.27,1
42,0,13.67,4.11,20.67,1.25,1
35.75,3.34,14.5,2.87,13,3.94,1
35.67,2.62,21.33,0.47,18.75,0.83,1
35,2.74,16.25,3.03,16.75,2.49,1
37.75,1.3,9,1,16.5,3.04,1
43.5,2.06,12.5,4.5,15,3.54,1
39.25,5.63,13,2.16,15.75,3.96,1
34.33,2.36,12.67,4.11,15,2.45,1
35.25,2.49,17.5,5.41,13.5,8.08,1
33.33,5.44,16.75,1.79,18,2.16,1
38,1.22,14.25,2.77,16.5,2.06,1
43,1.22,13,3.54,15.5,3.91,1
39.5,0.5,11,1.41,19.33,2.36,1
36.75,1.3,13.5,4.09,14.5,4.5,1
35,1.73,19.5,1.5,18.5,2.87,1
31,4.42,15.5,0.5,14.33,3.4,1
37.75,3.27,12.33,2.87,11.75,3.7,1
43,1.87,16,2.94,20.5,1.8,1
34.5,5.02,17.25,3.11,15.75,4.92,1
31.75,4.09,14.5,3.5,19.25,6.02,1
35.5,4.5,13.25,5.21,12.5,5.12,1
35.5,4.5,13,3.27,13.33,4.99,1
43.75,1.09,10,4.06,15.75,2.28,1
38.75,5.49,14.33,1.89,15.67,0.94,1
35.5,2.18,12,6.75,17.5,2.06,1
32.33,2.62,19.75,3.03,16.67,6.13,1
36,4.24,11.33,0.94,14.25,4.32,1
39.67,1.7,14,1.41,15.5,5.12,1
42.75,0.83,16.5,3.64,16,1.22,1
41.33,0.94,16.25,2.28,16.67,2.49,1
35.5,1.5,11.75,6.57,17.75,3.42,1
33.5,2.29,17.25,3.96,13.25,3.03,1
29.25,4.82,11.5,6.34,16.5,6.84,1
41.75,1.64,12.33,6.02,15.5,2.18,1
43.5,1.66,12.75,5.93,15.25,2.17,1
34.5,5.02,10.75,1.09,17.25,3.34,1
36.5,0.5,13,6.56,17.75,2.77,1
33.75,2.49,20.33,2.05,11,1,1
30.75,4.32,13,1.41,18,7.12,1
41,1.22,11.67,4.99,13.67,1.25,1
42.33,0.47,12.33,1.7,17.5,1.5,1
39.25,1.48,13.67,3.86,19,0.71,1
36.67,0.94,9.33,6.13,17,4.06,1
33.25,3.49,13,3.94,13,5.89,1
33,7.35,18,1.63,14.67,2.87,1
41.25,1.92,16.5,1.5,21.25,3.27,1
44.5,1.5,16,4,17,2,1
37.25,3.63,14.67,2.49,18,0.82,1
36.67,0.94,9.75,3.83,17.67,2.87,1
34,2.83,17,2.83,18.75,2.49,1
34,3.67,15.5,2.6,10.75,8.07,1
35.25,5.4,8.25,4.15,18.5,2.69,1
42.25,0.43,9,6.96,19.5,1.12,1
39.75,2.49,21,0,12,0,1
36.75,1.3,18,0.71,16.5,1.12,1
35,2.12,19.25,2.49,11.25,5.21,1
26.75,8.87,12,2.16,16.33,1.25,1
41.25,1.3,14.75,1.79,17.75,0.43,1
41.67,1.7,11.75,5.93,16.33,3.68,1
34.33,3.09,17.33,2.62,16,3.39,1
37,1.22,21,0,12,1.63,1
34.5,3.64,19.75,2.28,15.5,0.5,1
36.25,2.49,14.25,4.02,17.75,3.49,1
37.5,1.12,12.25,2.28,16,1.22,1
41.5,0.5,15,4.06,18,1.22,1
39.25,4.21,16,2,18,4.55,1
35.5,1.5,9.75,4.26,16.25,7.12,1
36.25,3.83,14.5,2.69,15.25,0.43,1
32,5.05,10.25,2.95,19.5,2.6,1
41.25,1.92,11.67,6.94,16.67,2.62,1
43.25,0.83,10.67,4.5,18.5,1.8,1
35.25,4.44,12.6,1.36,11.8,7.68,1
35.25,1.3,16,0.82,16.33,3.09,1
35.5,4.61,16.25,2.05,15.67,1.7,1
32.5,3.5,9.75,2.28,18.5,1.66,1
39,0.82,11.33,4.92,16.5,0.5,1
42.5,0.5,17.75,2.68,19.67,3.09,1
35.75,6.26,12.67,1.7,13.75,8.23,1
34.5,1.5,14.5,1.66,10.75,6.91,1
35,2.83,17.5,0.5,17,3,1
31.33,6.6,11.67,0.47,18.75,3.9,1
37.5,1.12,12.67,0.47,20.25,1.3,1
41.5,0.5,15,5.1,15.5,2.29,1
37.75,1.79,14.33,0.94,14.67,7.59,1
36.5,0.87,18.5,0.87,12.25,3.11,1
35.25,2.49,19,2.45,13.75,2.59,1
35.5,2.87,16,2.74,16.75,5.76,1
40,1.22,13.75,4.44,17.5,1.8,1
41.67,0.47,12.5,6.5,14.33,5.73,1
36,2.83,13.5,2.87,15.75,3.9,1
34.25,1.79,16.8,0.75,13.6,3.14,1
34.75,4.76,18.33,2.49,12.67,0.94,1
37.33,1.25,12.25,2.49,21,0.82,1
40,2.12,11,1.22,17.25,2.28,1
42.67,0.94,13.33,5.79,20,3.67,1
34.25,5.21,14.33,3.09,14.25,2.28,1
36.25,0.43,19.25,1.3,13.75,5.21,1
34.67,3.4,17.33,2.62,13,6.16,1
33,4.3,11.33,3.3,18.75,2.59,1
39.75,2.28,13.5,2.69,17.25,1.3,1
42.75,0.83,13,3.94,21,3,1
36.75,3.27,13.67,3.4,18.5,4.33,1
35,3,18.25,0.43,19,1.58,1
27.25,6.34,14.67,1.25,16.67,2.87,1
37.33,3.68,9.5,5.5,19,1.41,1
44,0.82,8.33,5.73,19,2.83,1
40,2.83,15,3,20.5,2.96,1
35,2.92,15.75,3.34,13.75,2.68,1
37,0.71,17.25,3.11,14.5,3.57,1
31.25,5.63,10.33,5.25,18.25,1.79,1
37.75,2.05,14,3.67,17.75,0.43,1
42.25,0.43,13.75,1.48,21,1.87,1
40.25,4.92,14,4.97,18.75,4.6,1
34.25,3.03,11.67,4.03,8.33,5.19,1
37,0,16.33,2.36,19.33,1.25,1
35,2.83,17.33,1.7,12,6.6,1
31.75,6.83,14.67,1.7,18.25,2.68,1
37.25,1.3,10,2.55,16.25,1.3,1
41.5,0.5,15.25,3.7,19.5,1.5,1
37.25,2.17,12.25,4.55,15.5,3.91,1
35.75,1.79,15.5,0.5,16,2.35,1
34.33,5.44,14,3.74,16,2.55,1
30.5,4.77,13,3,20.5,0.87,1
41.25,1.3,10.75,3.34,19.75,1.3,1
42.75,0.83,16,3.94,18.75,2.49,1
36.5,2.29,15.67,2.49,14,2.83,1
36,0,16,1.58,12.67,0.47,1
30.75,11.12,14.5,1.5,15.5,2.5,1
36.75,2.28,13.75,1.09,19.25,1.09,1
42.33,0.47,12.5,0.5,20.25,2.28,1
41.75,1.79,15,3.67,21,2.12,1
36.75,1.3,15,1.41,8,4.97,1
35.25,1.3,13,1,16.5,0.5,1
35.5,3.57,14.5,3.91,11.67,7.36,1
33.5,7.3,16.33,1.89,18.5,0.87,1
42,1.41,14.75,3.27,20.25,1.48,1
39.5,5.55,14.75,3.7,16.25,3.03,1
35.25,1.3,19.33,1.7,11.5,0.5,1
36.25,0.43,17.5,0.87,14.5,0.87,1
30.5,5.94,14.5,2.5,14.33,3.3,1
35.75,5.67,16.33,2.49,19.25,1.3,1
42,0,10,0,19.5,1.5,1
40,2.28,15.25,1.64,19,1.58,1
36.75,1.3,19.25,1.3,15.25,1.48,1
35,2,17.75,2.05,15.5,1.5,1
35.67,4.71,15.67,6.6,12.75,5.36,1
35.75,3.96,13.5,1.5,17.5,2.06,1
41.25,1.3,13,2.55,20.25,1.79,1
39,4.32,16,2.94,20.75,1.64,1
34.5,2.6,19.75,2.28,15,3.54,1
36.75,1.3,16.5,2.87,13.5,2.69,1
35,3.39,19.5,0.5,17.33,3.77,1
38.75,1.09,9.75,4.66,18.75,2.28,1
41.67,0.47,12.5,4.92,19.67,0.47,1
37,3.27,12.25,3.9,20,3.56,1
36.5,0.87,16.5,1.66,10.5,5.85,1
36,2.12,15.25,2.95,12.25,6.94,1
27.33,8.96,14.5,2.5,18.75,2.17,1
39,1.87,13.5,2.69,18.25,3.27,1
43.25,0.43,9.75,6.38,21.5,0.87,1
39.25,4.21,14,3.81,15.25,3.7,1
36.25,0.43,19,2.45,13.67,2.36,1
31,7.07,18,0,15.75,1.92,1
31,4.74,10,3,18.75,0.83,1
40.75,1.3,10.67,5.79,17,0.82,1
41.33,0.47,10.25,3.34,10.67,3.09,1
35.25,2.49,19,2.74,16.5,5.12,1
36.33,0.47,18.67,0.94,12.5,5.5,1
35.25,2.49,19.25,1.48,12.67,4.71,1
30,5.48,13.5,6.65,11.25,6.61,1
39.75,0.83,14.67,6.94,16.5,1.66,1
41.5,0.87,15.25,3.9,15.75,2.86,1
35.25,4.44,18.75,2.86,16,2.92,1
33.75,1.3,16.25,3.42,13.25,2.38,1
26.75,11.26,15.33,4.64,15.33,2.49,1
39,2.12,15.33,2.87,19.67,5.44,1
42,0,17.5,3.04,17.5,1.66,1
38.5,3.28,13.67,3.86,20,1.41,1
36.67,0.47,21.75,0.83,13.67,5.79,1
33.75,2.49,18,2.55,11.25,4.82,1
27.75,4.44,15.25,3.56,16.5,2.69,1
40,1.22,14.5,3.84,19,3.32,1
42,0,18.5,1.12,15.25,4.09,1
35,5.05,13.67,5.44,12.25,4.55,1
36.75,1.3,21,1.22,12.25,5.36,1
35,1.41,17.67,0.47,11.67,2.87,1
28.67,5.25,14.67,4.11,15.75,3.49,1
36.5,6.18,15.25,2.05,20,1.58,1
43.25,1.09,17.5,2.29,17.67,2.87,1
38.25,1.92,13,7.18,19,2.83,1
37,1.22,20.75,1.79,12.75,6.06,1
37.25,2.95,17.5,2.29,16,4.06,1
35.75,4.09,15,0.82,18,2.94,1
41.33,0.94,9.75,2.28,21,0,1
42.25,0.43,16.5,3.35,18.75,2.86,1
34.33,2.36,20.67,1.89,18.25,3.27,1
35.25,2.28,18.5,2.29,13,3.39,1
34.75,4.09,14.75,3.42,17.25,2.28,1
39.75,1.48,11.25,4.82,14.25,6.26,1
41.5,1.5,13.25,3.7,18,2.16,1
34,5.15,8.25,6.26,13,1.87,1
34.75,2.77,9.33,0.94,19.67,1.25,1
35.67,2.05,17,4.32,14,1,1
29.75,8.76,13,3.94,17.25,2.86,1
39.75,2.49,15.33,2.05,13.67,2.62,1
41,1.41,14.67,4.5,20.5,2.06,1
37.75,1.79,14.25,4.32,13.25,4.6,1
35,2.12,17.75,3.49,22.5,1.5,1
31.25,5.21,19,4.69,15,3.94,1
34.67,4.99,13.67,4.19,15,5.1,1
39.25,1.79,11,6.38,16.25,1.64,1
42,0.71,15.67,3.86,13.33,8.81,1
35,4.74,17.33,2.36,14,5.52,1
35.75,1.64,23,0.82,14.33,2.05,1
36.67,3.3,21.25,2.17,18,0,1
34,6.44,15.67,2.49,14.5,3.77,1
41.75,1.09,14.25,1.3,19.25,1.48,1
43,1.41,17,4.32,15.25,3.83,1
35,4.58,18.75,3.96,14,2.35,1
34.5,2.6,23.5,0.5,16.5,3.5,1
34.5,4.56,18.5,4.39,14,4.06,1
35.25,6.5,15.75,4.44,17,2.35,1
40,1.22,12,6.48,18.33,0.47,1
38.75,5.07,17,3.67,15.75,3.96,1
35.67,2.05,21,3.67,11.33,1.7,1
34,1.41,20,1.41,11.25,3.27,1
30.75,6.5,17.5,4.03,15.33,6.65,1
39,1.87,15.5,4.77,18.25,2.17,1
42.5,1.12,15.5,3.91,16.75,3.27,1
35.5,4.5,17.33,8.18,22,1.41,1
35.75,1.79,25,1.22,13.25,6.18,1
33,5.24,20.33,4.11,18.67,3.09,1
36,5.24,14,4.3,19.5,2.29,1
42,0,16,4.06,16,1.87,1
38.33,2.62,17,1,19.33,0.47,1
34.5,4.15,18.75,7.46,18.75,4.6,1
33.5,2.6,20.25,3.77,16,2.74,1
31.67,3.68,21.67,1.7,17,3,1
39,2.12,15.25,3.27,21,3.67,1
44.5,0.5,21.25,0.43,12.75,4.32,1
37.33,5.44,15.33,4.03,15.75,5.12,1
34.75,2.77,22.75,1.3,16.25,5.72,1
34.25,1.79,16.75,3.49,12,2.94,1
29.75,8.81,16.25,3.34,16.5,3.2,1
40.25,2.49,15.33,7.32,19.67,1.25,1
42,0.71,17.5,2.29,13.5,2.06,1
36.5,1.12,17.25,5.26,23,1.58,1
32.33,2.62,22.75,1.3,11.33,5.91,1
34,5.66,14.25,4.32,13,3.74,1
38.25,1.3,17.67,0.47,17.5,2.29,1
42.33,0.47,19.33,0.94,18,4.24,1
39.25,3.7,17.33,5.44,18.75,2.59,1
35,3,22.25,1.09,18.67,5.19,1
34.25,7.56,21.25,2.49,20.33,1.7,1
34.75,4.09,16,3.54,11,2.16,1
41,1.73,19.67,2.62,15,4.24,1
40,4.42,13.5,3.84,11.67,2.49,1
33.75,2.49,22,1.87,18,3.27,1
34.5,3.2,21.33,0.47,8.67,3.4,1
